DATE_TIME,N_MOD,CTS_MOD,T_DELTA_MOD,TEMP_MOD,RH_MOD
"2020-12-11 12:00:00",47,797,1551,21.9,52.9
"2020-12-11 12:30:00",48,912,1799,22.9,51.6
"2020-12-11 13:00:00",49,990,1799,23.4,51
"2020-12-11 13:30:00",50,985,1799,23.6,50.8
"2020-12-11 14:00:00",51,943,1799,23.8,50.6
"2020-12-11 14:30:00",52,1009,1799,23.9,50.4
"2020-12-11 15:00:00",53,922,1799,24.1,50.3
"2020-12-11 15:30:00",54,44,100,24.2,50.2
"2020-12-11 16:00:00",55,913,1799,24.2,50.1
"2020-12-11 16:30:00",56,997,1800,24.2,50.1
"2020-12-11 17:00:00",57,905,1800,24.3,50
"2020-12-11 17:30:00",58,956,1799,24.4,49.9
"2020-12-11 18:00:00",59,994,1799,24.6,49.9
"2020-12-11 18:30:00",60,992,1799,24.8,49.9
"2020-12-11 19:00:00",61,915,1799,24.9,49.9
"2020-12-11 19:30:00",62,944,1799,25,49.9
"2020-12-11 20:00:00",63,973,1800,25,49.9
"2020-12-11 20:30:00",64,918,1800,24.9,49.8
"2020-12-11 21:00:00",65,948,1799,24.9,49.8
"2020-12-11 21:30:00",66,895,1799,24.8,49.8
"2020-12-11 22:00:00",67,981,1799,24.7,49.8
"2020-12-11 22:30:00",68,911,1799,24.6,49.7
"2020-12-11 23:00:00",69,860,1799,24.5,49.7
"2020-12-11 23:30:00",70,948,1800,24.4,49.6
"2020-12-12 00:00:00",71,968,1800,24.3,49.6
"2020-12-12 00:30:00",72,910,1799,24.2,49.5
"2020-12-12 01:00:00",73,942,1799,24.1,49.5
"2020-12-12 01:30:00",74,934,1799,24.1,49.5
"2020-12-12 02:00:00",75,885,1799,24,49.4
"2020-12-12 02:30:00",76,942,1799,23.9,49.4
"2020-12-12 03:00:00",77,861,1800,23.8,49.4
"2020-12-12 03:30:00",78,928,1800,23.8,49.3
"2020-12-12 04:00:00",79,927,1799,23.7,49.3
"2020-12-12 04:30:00",80,916,1799,23.6,49.3
"2020-12-12 05:00:00",81,924,1799,23.6,49.2
"2020-12-12 05:30:00",82,904,1799,23.5,49.2
"2020-12-12 06:00:00",83,877,1799,23.4,49.1
"2020-12-12 06:30:00",84,824,1800,23.4,49.1
"2020-12-12 07:00:00",85,949,1800,23.3,49.1
"2020-12-12 07:30:00",86,887,1799,23.3,49.1
"2020-12-12 08:00:00",87,859,1799,23.2,49.1
"2020-12-12 08:30:00",88,857,1799,23.2,49
"2020-12-12 09:00:00",89,876,1799,23.1,49
"2020-12-12 09:30:00",90,855,1799,23.1,49
"2020-12-12 10:00:00",91,845,1800,23,48.9
"2020-12-12 10:30:00",92,796,1800,23,48.9
"2020-12-12 11:00:00",93,848,1799,23,48.9
"2020-12-12 11:30:00",94,858,1799,23,48.9
"2020-12-12 12:00:00",95,877,1799,22.9,48.9
"2020-12-12 12:30:00",96,907,1799,23,48.8
"2020-12-12 13:00:00",97,895,1799,22.9,48.8
"2020-12-12 13:30:00",98,844,1800,22.9,48.8
"2020-12-12 14:00:00",99,904,1800,22.9,48.8
"2020-12-12 14:30:00",100,896,1799,22.9,48.8
"2020-12-12 15:00:00",101,835,1799,22.9,48.8
"2020-12-12 15:30:00",102,843,1799,22.8,48.8
"2020-12-12 16:00:00",103,857,1799,22.8,48.7
"2020-12-12 16:30:00",104,838,1799,22.8,48.7
"2020-12-12 17:00:00",105,819,1800,22.7,48.7
"2020-12-12 17:30:00",106,772,1800,22.7,48.7
"2020-12-12 18:00:00",107,872,1799,22.6,48.7
"2020-12-12 18:30:00",108,787,1799,22.6,48.7
"2020-12-12 19:00:00",109,835,1799,22.5,48.6
"2020-12-12 19:30:00",110,875,1799,22.5,48.6
"2020-12-12 20:00:00",111,786,1799,22.4,48.6
"2020-12-12 20:30:00",112,818,1800,22.4,48.6
"2020-12-12 21:00:00",113,834,1800,22.3,48.6
"2020-12-12 21:30:00",114,840,1799,22.3,48.5
"2020-12-12 22:00:00",115,814,1799,22.2,48.5
"2020-12-12 22:30:00",116,782,1799,22.2,48.5
"2020-12-12 23:00:00",117,849,1799,22.1,48.5
"2020-12-12 23:30:00",118,838,1799,22.1,48.5
"2020-12-13 00:00:00",119,804,1800,22,48.4
"2020-12-13 00:30:00",120,803,1800,21.9,48.4
"2020-12-13 01:00:00",121,842,1799,21.9,48.4
"2020-12-13 01:30:00",122,790,1799,21.8,48.4
"2020-12-13 02:00:00",123,831,1799,21.7,48.3
"2020-12-13 02:30:00",124,830,1799,21.7,48.3
"2020-12-13 03:00:00",125,869,1799,21.6,48.3
"2020-12-13 03:30:00",126,774,1800,21.6,48.3
"2020-12-13 04:00:00",127,806,1800,21.5,48.2
"2020-12-13 04:30:00",128,897,1799,21.5,48.2
"2020-12-13 05:00:00",129,842,1799,21.4,48.2
"2020-12-13 05:30:00",130,777,1799,21.4,48.2
"2020-12-13 06:00:00",131,809,1799,21.3,48.1
"2020-12-13 06:30:00",132,821,1799,21.2,48.1
"2020-12-13 07:00:00",133,854,1800,21.2,48.1
"2020-12-13 07:30:00",134,878,1800,21.2,48.1
"2020-12-13 08:00:00",135,818,1799,21.1,48.1
"2020-12-13 08:30:00",136,777,1799,21.1,48
"2020-12-13 09:00:00",137,793,1799,21,48
"2020-12-13 09:30:00",138,870,1799,21,48
"2020-12-13 10:00:00",139,814,1799,21,48
"2020-12-13 10:30:00",140,805,1800,20.9,48
"2020-12-13 11:00:00",141,881,1800,20.9,47.9
"2020-12-13 11:30:00",142,804,1799,20.9,47.9
"2020-12-13 12:00:00",143,870,1799,20.9,47.9
"2020-12-13 12:30:00",144,799,1799,20.9,47.9
"2020-12-13 13:00:00",145,860,1799,20.9,47.9
"2020-12-13 13:30:00",146,828,1799,20.8,47.9
"2020-12-13 14:00:00",147,862,1800,20.8,47.9
"2020-12-13 14:30:00",148,822,1800,20.8,47.9
"2020-12-13 15:00:00",149,838,1799,20.8,47.9
"2020-12-13 15:30:00",150,923,1799,20.8,47.9
"2020-12-13 16:00:00",151,877,1799,20.8,47.9
"2020-12-13 16:30:00",152,829,1799,20.8,47.9
"2020-12-13 17:00:00",153,854,1799,20.8,47.9
"2020-12-13 17:30:00",154,831,1800,20.8,47.9
"2020-12-13 18:00:00",155,933,1800,20.8,47.8
"2020-12-13 18:30:00",156,841,1799,20.8,47.8
"2020-12-13 19:00:00",157,805,1799,20.8,47.8
"2020-12-13 19:30:00",158,892,1799,20.8,47.8
"2020-12-13 20:00:00",159,840,1799,20.8,47.8
"2020-12-13 20:30:00",160,829,1799,20.8,47.8
"2020-12-13 21:00:00",161,931,1800,20.9,47.8
"2020-12-13 21:30:00",162,862,1800,20.9,47.8
"2020-12-13 22:00:00",163,880,1799,20.9,47.8
"2020-12-13 22:30:00",164,834,1799,20.9,47.8
"2020-12-13 23:00:00",165,870,1799,20.9,47.8
"2020-12-13 23:30:00",166,866,1799,20.9,47.8
"2020-12-14 00:00:00",167,869,1799,20.9,47.8
"2020-12-14 00:30:00",168,824,1800,20.9,47.8
"2020-12-14 01:00:00",169,839,1800,20.9,47.8
"2020-12-14 01:30:00",170,861,1799,21,47.8
"2020-12-14 02:00:00",171,879,1799,21,47.8
"2020-12-14 02:30:00",172,832,1799,21,47.8
"2020-12-14 03:00:00",173,823,1799,21,47.8
"2020-12-14 03:30:00",174,907,1799,21,47.8
"2020-12-14 04:00:00",175,865,1800,21,47.8
"2020-12-14 04:30:00",176,895,1800,21,47.8
"2020-12-14 05:00:00",177,824,1799,21,47.8
"2020-12-14 05:30:00",178,847,1799,21,47.8
"2020-12-14 06:00:00",179,876,1799,21,47.8
"2020-12-14 06:30:00",180,847,1799,21,47.8
"2020-12-14 07:00:00",181,857,1799,21.1,47.7
"2020-12-14 07:30:00",182,934,1800,21.3,47.7
"2020-12-14 08:00:00",183,853,1800,21.5,47.8
"2020-12-14 08:30:00",184,923,1799,21.7,47.8
"2020-12-14 09:00:00",185,870,1799,21.9,47.8
"2020-12-14 09:30:00",186,902,1799,22.2,47.9
"2020-12-14 10:00:00",187,811,1799,22.4,47.9
"2020-12-14 10:30:00",188,820,1799,22.6,48
"2020-12-14 11:00:00",189,836,1800,22.8,48
"2020-12-14 11:30:00",190,923,1800,22.9,48.1
"2020-12-14 12:00:00",191,901,1799,23.1,48.1
"2020-12-14 12:30:00",192,894,1799,23.2,48.1
"2020-12-14 13:00:00",193,880,1799,23.3,48.2
"2020-12-14 13:30:00",194,855,1799,23.5,48.2
"2020-12-14 14:00:00",195,823,1799,23.6,48.2
"2020-12-14 14:30:00",196,879,1800,23.7,48.3
"2020-12-14 15:00:00",197,837,1800,23.8,48.3
"2020-12-14 15:30:00",198,838,1799,23.9,48.3
"2020-12-14 16:00:00",199,889,1799,24,48.4
"2020-12-14 16:30:00",200,905,1799,24.1,48.4
"2020-12-14 17:00:00",201,820,1799,24.2,48.4
"2020-12-14 17:30:00",202,877,1799,24.3,48.4
"2020-12-14 18:00:00",203,880,1800,24.4,48.5
"2020-12-14 18:30:00",204,816,1800,24.5,48.5
"2020-12-14 19:00:00",205,864,1799,24.5,48.5
"2020-12-14 19:30:00",206,838,1799,24.5,48.5
"2020-12-14 20:00:00",207,840,1799,24.5,48.5
"2020-12-14 20:30:00",208,861,1799,24.4,48.5
"2020-12-14 21:00:00",209,803,1799,24.3,48.6
"2020-12-14 21:30:00",210,851,1800,24.1,48.5
"2020-12-14 22:00:00",211,834,1800,24,48.5
"2020-12-14 22:30:00",212,830,1799,23.9,48.5
"2020-12-14 23:00:00",213,830,1799,23.8,48.4
"2020-12-14 23:30:00",214,876,1799,23.7,48.4
"2020-12-15 00:00:00",215,840,1799,23.6,48.4
"2020-12-15 00:30:00",216,861,1799,23.5,48.4
"2020-12-15 01:00:00",217,843,1800,23.4,48.3
"2020-12-15 01:30:00",218,864,1800,23.3,48.3
"2020-12-15 02:00:00",219,849,1799,23.2,48.3
"2020-12-15 02:30:00",220,855,1799,23.1,48.2
"2020-12-15 03:00:00",221,794,1799,23,48.2
"2020-12-15 03:30:00",222,844,1799,23,48.2
"2020-12-15 04:00:00",223,845,1799,22.9,48.2
"2020-12-15 04:30:00",224,799,1800,22.8,48.1
"2020-12-15 05:00:00",225,816,1799,22.8,48.1
"2020-12-15 05:30:00",226,864,1799,22.7,48.1
"2020-12-15 06:00:00",227,894,1799,22.6,48.1
"2020-12-15 06:30:00",228,856,1799,22.6,48
"2020-12-15 07:00:00",229,853,1799,22.5,48
"2020-12-15 07:30:00",230,805,1799,22.5,48
"2020-12-15 08:00:00",231,864,1800,22.5,48
"2020-12-15 08:30:00",232,869,1800,22.7,48
"2020-12-15 09:00:00",233,843,1799,22.9,48
"2020-12-15 09:30:00",234,872,1799,23.1,48
"2020-12-15 10:00:00",235,857,1799,23.4,48
"2020-12-15 10:30:00",236,866,1799,23.6,48.1
"2020-12-15 11:00:00",237,818,1799,23.8,48.1
"2020-12-15 11:30:00",238,798,1800,24.1,48.2
"2020-12-15 12:00:00",239,792,1799,24.2,48.2
"2020-12-15 12:30:00",240,829,1799,24.4,48.2
"2020-12-15 13:00:00",241,787,1799,24.5,48.3
"2020-12-15 13:30:00",242,826,1799,24.6,48.3
"2020-12-15 14:00:00",243,775,1799,24.8,48.4
"2020-12-15 14:30:00",244,815,1799,24.9,48.4
"2020-12-15 15:00:00",245,781,1800,24.9,48.4
"2020-12-15 15:30:00",246,869,1799,25,48.5
"2020-12-15 16:00:00",247,823,1799,25.1,48.5
"2020-12-15 16:30:00",248,824,1799,25.2,48.5
"2020-12-15 17:00:00",249,813,1799,25.3,48.5
"2020-12-15 17:30:00",250,808,1799,25.3,48.5
"2020-12-15 18:00:00",251,866,1799,25.4,48.6
"2020-12-15 18:30:00",252,817,1800,25.5,48.6
"2020-12-15 19:00:00",253,857,1800,25.5,48.6
"2020-12-15 19:30:00",254,863,1799,25.5,48.6
"2020-12-15 20:00:00",255,769,1799,25.4,48.6
"2020-12-15 20:30:00",256,855,1799,25.3,48.6
"2020-12-15 21:00:00",257,815,1799,25.2,48.6
"2020-12-15 21:30:00",258,836,1799,25,48.6
"2020-12-15 22:00:00",259,780,1800,24.8,48.6
"2020-12-15 22:30:00",260,807,1800,24.7,48.5
"2020-12-15 23:00:00",261,773,1799,24.6,48.5
"2020-12-15 23:30:00",262,817,1799,24.4,48.4
"2020-12-16 00:00:00",263,821,1799,24.3,48.4
"2020-12-16 00:30:00",264,815,1799,24.2,48.4
"2020-12-16 01:00:00",265,804,1799,24.1,48.3
"2020-12-16 01:30:00",266,789,1800,24,48.3
"2020-12-16 02:00:00",267,812,1800,23.9,48.3
"2020-12-16 02:30:00",268,773,1799,23.8,48.2
"2020-12-16 03:00:00",269,828,1799,23.7,48.2
"2020-12-16 03:30:00",270,851,1799,23.6,48.2
"2020-12-16 04:00:00",271,802,1799,23.5,48.2
"2020-12-16 04:30:00",272,868,1799,23.5,48.2
"2020-12-16 05:00:00",273,828,1800,23.4,48.1
"2020-12-16 05:30:00",274,814,1800,23.3,48.1
"2020-12-16 06:00:00",275,806,1799,23.3,48.1
"2020-12-16 06:30:00",276,831,1799,23.2,48
"2020-12-16 07:00:00",277,831,1799,23.2,48
"2020-12-16 07:30:00",278,803,1799,23.2,48
"2020-12-16 08:00:00",279,780,1799,23.2,48
"2020-12-16 08:30:00",280,840,1800,23.3,48
"2020-12-16 09:00:00",281,804,1799,23.5,48
"2020-12-16 09:30:00",282,856,1799,23.7,48
"2020-12-16 10:00:00",283,852,1799,23.9,48
"2020-12-16 10:30:00",284,822,1799,24.1,48
"2020-12-16 11:00:00",285,820,1799,24.2,48.1
"2020-12-16 11:30:00",286,803,1799,24.3,48.1
"2020-12-16 12:00:00",287,819,1800,24.5,48.1
"2020-12-16 12:30:00",288,815,1799,24.6,48.2
"2020-12-16 13:00:00",289,794,1799,24.7,48.2
"2020-12-16 13:30:00",290,852,1799,24.8,48.2
"2020-12-16 14:00:00",291,819,1799,24.9,48.3
"2020-12-16 14:30:00",292,822,1799,25,48.3
"2020-12-16 15:00:00",293,822,1799,25.1,48.3
"2020-12-16 15:30:00",294,822,1800,25.3,48.3
"2020-12-16 16:00:00",295,820,1799,25.4,48.4
"2020-12-16 16:30:00",296,797,1799,25.5,48.4
"2020-12-16 17:00:00",297,802,1799,25.6,48.4
"2020-12-16 17:30:00",298,797,1799,25.7,48.4
"2020-12-16 18:00:00",299,814,1799,25.8,48.5
"2020-12-16 18:30:00",300,795,1799,25.8,48.5
"2020-12-16 19:00:00",301,865,1800,25.9,48.5
"2020-12-16 19:30:00",302,834,1800,25.9,48.5
"2020-12-16 20:00:00",303,812,1799,25.8,48.6
"2020-12-16 20:30:00",304,798,1799,25.7,48.5
"2020-12-16 21:00:00",305,838,1799,25.5,48.5
"2020-12-16 21:30:00",306,833,1799,25.4,48.5
"2020-12-16 22:00:00",307,818,1799,25.2,48.5
"2020-12-16 22:30:00",308,828,1800,25.1,48.5
"2020-12-16 23:00:00",309,776,1800,24.9,48.4
"2020-12-16 23:30:00",310,844,1799,24.8,48.4
"2020-12-17 00:00:00",311,779,1799,24.7,48.4
"2020-12-17 00:30:00",312,781,1799,24.5,48.3
"2020-12-17 01:00:00",313,832,1799,24.4,48.3
"2020-12-17 01:30:00",314,812,1799,24.3,48.2
"2020-12-17 02:00:00",315,815,1800,24.2,48.2
"2020-12-17 02:30:00",316,811,1800,24.1,48.2
"2020-12-17 03:00:00",317,838,1799,24.1,48.2
"2020-12-17 03:30:00",318,759,1799,24,48.1
"2020-12-17 04:00:00",319,779,1799,23.9,48.1
"2020-12-17 04:30:00",320,785,1799,23.8,48.1
"2020-12-17 05:00:00",321,818,1799,23.7,48.1
"2020-12-17 05:30:00",322,833,1800,23.6,48
"2020-12-17 06:00:00",323,821,1800,23.6,48
"2020-12-17 06:30:00",324,767,1799,23.5,48
"2020-12-17 07:00:00",325,781,1799,23.4,48
"2020-12-17 07:30:00",326,750,1799,23.4,47.9
"2020-12-17 08:00:00",327,839,1799,23.4,47.9
"2020-12-17 08:30:00",328,766,1799,23.5,47.9
"2020-12-17 09:00:00",329,756,1800,23.8,47.9
"2020-12-17 09:30:00",330,737,1800,24,47.9
"2020-12-17 10:00:00",331,786,1799,24.3,47.9
"2020-12-17 10:30:00",332,761,1799,24.5,47.9
"2020-12-17 11:00:00",333,762,1799,24.7,48
"2020-12-17 11:30:00",334,812,1799,24.9,48.1
"2020-12-17 12:00:00",335,800,1799,25.1,48.1
"2020-12-17 12:30:00",336,693,1800,25.2,48.2
"2020-12-17 13:00:00",337,755,1800,25.4,48.2
"2020-12-17 13:30:00",338,783,1799,25.4,48.3
"2020-12-17 14:00:00",339,761,1799,25.5,48.3
"2020-12-17 14:30:00",340,759,1799,25.6,48.3
"2020-12-17 15:00:00",341,749,1799,25.7,48.3
"2020-12-17 15:30:00",342,696,1799,25.8,48.4
"2020-12-17 16:00:00",343,773,1800,25.8,48.4
"2020-12-17 16:30:00",344,777,1800,25.8,48.4
"2020-12-17 17:00:00",345,751,1799,25.9,48.4
"2020-12-17 17:30:00",346,724,1799,26,48.4
"2020-12-17 18:00:00",347,756,1799,26,48.4
"2020-12-17 18:30:00",348,789,1799,26.1,48.4
"2020-12-17 19:00:00",349,764,1799,26.1,48.5
"2020-12-17 19:30:00",350,759,1800,26,48.5
"2020-12-17 20:00:00",351,757,1800,25.9,48.5
"2020-12-17 20:30:00",352,723,1799,25.8,48.5
"2020-12-17 21:00:00",353,750,1799,25.7,48.4
"2020-12-17 21:30:00",354,726,1799,25.5,48.4
"2020-12-17 22:00:00",355,787,1799,25.4,48.4
"2020-12-17 22:30:00",356,753,1799,25.3,48.4
"2020-12-17 23:00:00",357,765,1800,25.1,48.3
"2020-12-17 23:30:00",358,795,1800,25,48.3
"2020-12-18 00:00:00",359,770,1799,24.9,48.2
"2020-12-18 00:30:00",360,841,1799,24.8,48.2
"2020-12-18 01:00:00",361,806,1799,24.7,48.2
"2020-12-18 01:30:00",362,745,1799,24.6,48.2
"2020-12-18 02:00:00",363,767,1799,24.5,48.1
"2020-12-18 02:30:00",364,748,1800,24.4,48.1
"2020-12-18 03:00:00",365,822,1800,24.4,48.1
"2020-12-18 03:30:00",366,760,1799,24.3,48
"2020-12-18 04:00:00",367,787,1799,24.3,48
"2020-12-18 04:30:00",368,742,1799,24.2,48
"2020-12-18 05:00:00",369,763,1799,24.1,48
"2020-12-18 05:30:00",370,783,1799,24.1,48
"2020-12-18 06:00:00",371,760,1800,24,48
"2020-12-18 06:30:00",372,733,1800,24,47.9
"2020-12-18 07:00:00",373,813,1799,23.9,47.9
"2020-12-18 07:30:00",374,783,1799,23.9,47.9
"2020-12-18 08:00:00",375,767,1799,23.9,47.9
"2020-12-18 08:30:00",376,763,1799,24,47.9
"2020-12-18 09:00:00",377,769,1799,24.2,47.9
"2020-12-18 09:30:00",378,787,1800,24.3,47.9
"2020-12-18 10:00:00",379,785,1800,24.4,47.9
"2020-12-18 10:30:00",380,811,1799,24.6,47.9
"2020-12-18 11:00:00",381,817,1799,24.7,48
"2020-12-18 11:30:00",382,757,1799,24.8,48
"2020-12-18 12:00:00",383,755,1799,25,48
"2020-12-18 12:30:00",384,759,1799,25.1,48
"2020-12-18 13:00:00",385,760,1800,25.2,48.1
"2020-12-18 13:30:00",386,795,1800,25.3,48.1
"2020-12-18 14:00:00",387,780,1799,25.4,48.1
"2020-12-18 14:30:00",388,766,1799,25.5,48.1
"2020-12-18 15:00:00",389,816,1799,25.5,48.1
"2020-12-18 15:30:00",390,848,1799,25.6,48.1
"2020-12-18 16:00:00",391,850,1799,25.7,48.2
"2020-12-18 16:30:00",392,793,1800,25.7,48.2
"2020-12-18 17:00:00",393,746,1800,25.8,48.2
"2020-12-18 17:30:00",394,839,1799,25.8,48.2
"2020-12-18 18:00:00",395,791,1799,25.9,48.2
"2020-12-18 18:30:00",396,820,1799,25.9,48.3
"2020-12-18 19:00:00",397,799,1799,26,48.3
"2020-12-18 19:30:00",398,760,1799,25.9,48.3
"2020-12-18 20:00:00",399,866,1800,25.9,48.3
"2020-12-18 20:30:00",400,798,1800,25.8,48.3
"2020-12-18 21:00:00",401,872,1799,25.7,48.3
"2020-12-18 21:30:00",402,860,1799,25.6,48.3
"2020-12-18 22:00:00",403,828,1799,25.4,48.3
"2020-12-18 22:30:00",404,874,1799,25.3,48.2
"2020-12-18 23:00:00",405,820,1799,25.2,48.2
"2020-12-18 23:30:00",406,803,1800,25.1,48.2
"2020-12-19 00:00:00",407,844,1800,25,48.1
"2020-12-19 00:30:00",408,788,1799,24.9,48.1
"2020-12-19 01:00:00",409,803,1799,24.9,48.1
"2020-12-19 01:30:00",410,826,1799,24.8,48.1
"2020-12-19 02:00:00",411,809,1799,24.7,48
"2020-12-19 02:30:00",412,826,1799,24.6,48
"2020-12-19 03:00:00",413,849,1800,24.6,48
"2020-12-19 03:30:00",414,810,1800,24.5,48
"2020-12-19 04:00:00",415,868,1799,24.5,48
"2020-12-19 04:30:00",416,846,1799,24.4,48
"2020-12-19 05:00:00",417,828,1799,24.3,47.9
"2020-12-19 05:30:00",418,796,1799,24.3,47.9
"2020-12-19 06:00:00",419,849,1799,24.2,47.9
"2020-12-19 06:30:00",420,818,1800,24.2,47.9
"2020-12-19 07:00:00",421,841,1800,24.1,47.9
"2020-12-19 07:30:00",422,898,1799,24.1,47.8
"2020-12-19 08:00:00",423,859,1799,24,47.8
"2020-12-19 08:30:00",424,813,1799,24,47.8
"2020-12-19 09:00:00",425,827,1799,23.9,47.8
"2020-12-19 09:30:00",426,800,1799,23.9,47.8
"2020-12-19 10:00:00",427,823,1800,23.9,47.8
"2020-12-19 10:30:00",428,856,1800,23.8,47.8
"2020-12-19 11:00:00",429,864,1799,23.8,47.7
"2020-12-19 11:30:00",430,876,1799,23.8,47.7
"2020-12-19 12:00:00",431,823,1799,23.8,47.7
"2020-12-19 12:30:00",432,816,1799,23.8,47.7
"2020-12-19 13:00:00",433,833,1799,23.8,47.7
"2020-12-19 13:30:00",434,886,1800,23.8,47.7
"2020-12-19 14:00:00",435,855,1800,23.7,47.7
"2020-12-19 14:30:00",436,818,1799,23.7,47.7
"2020-12-19 15:00:00",437,789,1799,23.7,47.7
"2020-12-19 15:30:00",438,849,1799,23.7,47.7
"2020-12-19 16:00:00",439,834,1799,23.6,47.6
"2020-12-19 16:30:00",440,826,1799,23.6,47.7
"2020-12-19 17:00:00",441,790,1800,23.6,47.7
"2020-12-19 17:30:00",442,795,1800,23.6,47.6
"2020-12-19 18:00:00",443,857,1799,23.5,47.6
"2020-12-19 18:30:00",444,840,1799,23.5,47.6
"2020-12-19 19:00:00",445,825,1799,23.4,47.6
"2020-12-19 19:30:00",446,835,1799,23.4,47.6
"2020-12-19 20:00:00",447,845,1799,23.3,47.6
"2020-12-19 20:30:00",448,834,1800,23.3,47.6
"2020-12-19 21:00:00",449,777,1800,23.3,47.6
"2020-12-19 21:30:00",450,801,1799,23.2,47.6
"2020-12-19 22:00:00",451,806,1799,23.2,47.5
"2020-12-19 22:30:00",452,836,1799,23.1,47.5
"2020-12-19 23:00:00",453,774,1799,23.1,47.5
"2020-12-19 23:30:00",454,800,1799,23,47.5
"2020-12-20 00:00:00",455,811,1800,23,47.5
"2020-12-20 00:30:00",456,818,1800,23,47.5
"2020-12-20 01:00:00",457,867,1799,22.9,47.5
"2020-12-20 01:30:00",458,801,1799,22.9,47.4
"2020-12-20 02:00:00",459,824,1799,22.8,47.4
"2020-12-20 02:30:00",460,825,1799,22.8,47.4
"2020-12-20 03:00:00",461,820,1799,22.8,47.4
"2020-12-20 03:30:00",462,775,1800,22.7,47.4
"2020-12-20 04:00:00",463,802,1799,22.7,47.4
"2020-12-20 04:30:00",464,781,1799,22.6,47.4
"2020-12-20 05:00:00",465,828,1799,22.6,47.4
"2020-12-20 05:30:00",466,790,1799,22.6,47.3
"2020-12-20 06:00:00",467,797,1799,22.5,47.3
"2020-12-20 06:30:00",468,771,1799,22.5,47.3
"2020-12-20 07:00:00",469,816,1800,22.5,47.3
"2020-12-20 07:30:00",470,815,1799,22.4,47.3
"2020-12-20 08:00:00",471,757,1799,22.4,47.3
"2020-12-20 08:30:00",472,788,1799,22.3,47.3
"2020-12-20 09:00:00",473,765,1799,22.3,47.3
"2020-12-20 09:30:00",474,780,1799,22.3,47.3
"2020-12-20 10:00:00",475,785,1799,22.2,47.3
"2020-12-20 10:30:00",476,779,1800,22.2,47.2
"2020-12-20 11:00:00",477,790,1799,22.2,47.2
"2020-12-20 11:30:00",478,755,1799,22.2,47.2
"2020-12-20 12:00:00",479,803,1799,22.2,47.2
"2020-12-20 12:30:00",480,825,1799,22.2,47.2
"2020-12-20 13:00:00",481,778,1799,22.2,47.2
"2020-12-20 13:30:00",482,789,1799,22.2,47.2
"2020-12-20 14:00:00",483,808,1800,22.2,47.2
"2020-12-20 14:30:00",484,821,1799,22.2,47.2
"2020-12-20 15:00:00",485,792,1799,22.1,47.2
"2020-12-20 15:30:00",486,783,1799,22.1,47.2
"2020-12-20 16:00:00",487,785,1799,22.1,47.2
"2020-12-20 16:30:00",488,768,1799,22.1,47.2
"2020-12-20 17:00:00",489,789,1799,22,47.2
"2020-12-20 17:30:00",490,778,1800,22,47.1
"2020-12-20 18:00:00",491,734,1799,22,47.1
"2020-12-20 18:30:00",492,814,1799,21.9,47.1
"2020-12-20 19:00:00",493,771,1799,21.9,47.1
"2020-12-20 19:30:00",494,761,1799,21.8,47.1
"2020-12-20 20:00:00",495,737,1799,21.8,47.1
"2020-12-20 20:30:00",496,773,1799,21.8,47.1
"2020-12-20 21:00:00",497,741,1800,21.7,47.1
"2020-12-20 21:30:00",498,749,1799,21.7,47.1
"2020-12-20 22:00:00",499,751,1799,21.7,47.1
"2020-12-20 22:30:00",500,735,1799,21.6,47.1
"2020-12-20 23:00:00",501,751,1799,21.6,47
"2020-12-20 23:30:00",502,790,1799,21.5,47
"2020-12-21 00:00:00",503,775,1799,21.5,47
"2020-12-21 00:30:00",504,801,1800,21.5,47
"2020-12-21 01:00:00",505,749,1799,21.4,47
"2020-12-21 01:30:00",506,756,1799,21.4,47
"2020-12-21 02:00:00",507,728,1799,21.3,47
"2020-12-21 02:30:00",508,750,1799,21.3,47
"2020-12-21 03:00:00",509,750,1799,21.3,46.9
"2020-12-21 03:30:00",510,771,1799,21.3,46.9
"2020-12-21 04:00:00",511,746,1800,21.2,46.9
"2020-12-21 04:30:00",512,823,1799,21.2,46.9
"2020-12-21 05:00:00",513,786,1799,21.2,46.9
"2020-12-21 05:30:00",514,801,1799,21.2,46.9
"2020-12-21 06:00:00",515,858,1799,21.2,46.9
"2020-12-21 06:30:00",516,849,1799,21.1,46.8
"2020-12-21 07:00:00",517,753,1800,21.2,46.9
"2020-12-21 07:30:00",518,869,1800,21.4,46.8
"2020-12-21 08:00:00",519,874,1799,21.6,46.8
"2020-12-21 08:30:00",520,795,1799,21.8,46.9
"2020-12-21 09:00:00",521,854,1799,22,46.9
"2020-12-21 09:30:00",522,804,1799,22.2,47
"2020-12-21 10:00:00",523,775,1799,22.4,47
"2020-12-21 10:30:00",524,850,1800,22.6,47
"2020-12-21 11:00:00",525,817,1800,22.7,47.1
"2020-12-21 11:30:00",526,828,1799,22.9,47.1
"2020-12-21 12:00:00",527,791,1799,23,47.2
"2020-12-21 12:30:00",528,815,1799,23.1,47.2
"2020-12-21 13:00:00",529,851,1799,23.2,47.3
"2020-12-21 13:30:00",530,796,1799,23.3,47.3
"2020-12-21 14:00:00",531,845,1800,23.4,47.3
"2020-12-21 14:30:00",532,818,1800,23.5,47.4
"2020-12-21 15:00:00",533,880,1799,23.6,47.4
"2020-12-21 15:30:00",534,786,1799,23.6,47.4
